# VSM Evidence Workbench - Normalized Data Export
# Generated: 2026-04-30 20:57:01 UTC
# Source file: C:\Users\Administrator\OneDrive - Gannon University\Spring 2026\Senior Design\RigolDS0.csv
# Samples: 1000000
# CSV mode: preview_downsampled
# Note: Preview CSV downsampled to 50,000 rows for package size; metrics computed on full-resolution data.
# Sample rate: 10000000.0 Hz
#
ts,v_ab,v_an,v_bc,v_bn,v_ca,v_cn
0.052227,-2.869905,-1.366257,1.983246,1.503648,0.8866590000000001,-0.479598
0.052229000000000005,-2.950273,-1.446625,1.983246,1.503648,0.9670270000000001,-0.479598
0.052231,-2.869905,-1.366257,1.983246,1.503648,0.8866590000000001,-0.479598
0.052233,-2.950273,-1.446625,1.903313,1.503648,1.0469600000000001,-0.399665
0.052235000000000004,-2.869905,-1.366257,1.903313,1.503648,0.9665920000000001,-0.399665
0.052237000000000006,-2.8711330000000004,-1.446625,1.824173,1.424508,1.0469600000000001,-0.399665
0.052239,-2.868676,-1.285889,1.9824519999999999,1.582787,0.8862240000000001,-0.399665
0.052241,-2.950273,-1.446625,1.983246,1.503648,0.9670270000000001,-0.479598
0.052243000000000005,-2.7907650000000004,-1.366257,1.904106,1.424508,0.8866590000000001,-0.479598
0.052245,-2.628801,-1.125153,1.903313,1.503648,0.7254880000000001,-0.399665
0.052247,-2.789537,-1.285889,2.063179,1.503648,0.7263580000000001,-0.559531
0.052249000000000004,-2.869905,-1.366257,1.983246,1.503648,0.8866590000000001,-0.479598
0.052251000000000006,-2.789537,-1.285889,1.983246,1.503648,0.8062910000000001,-0.479598
0.052253,-2.869905,-1.366257,1.903313,1.503648,0.9665920000000001,-0.399665
0.052255,-2.8711330000000004,-1.446625,1.984039,1.424508,0.887094,-0.559531
0.052257000000000005,-2.868676,-1.285889,1.9824519999999999,1.582787,0.8862240000000001,-0.399665
0.052259,-2.950273,-1.446625,1.903313,1.503648,1.0469600000000001,-0.399665
0.052261,-2.950273,-1.446625,1.903313,1.503648,1.0469600000000001,-0.399665
0.052263000000000004,-3.03187,-1.607362,1.904106,1.424508,1.127764,-0.479598
0.052265000000000006,-2.9490439999999998,-1.366257,2.062385,1.582787,0.8866590000000001,-0.479598
0.052267,-2.869905,-1.366257,1.903313,1.503648,0.9665920000000001,-0.399665
0.052269,-2.789537,-1.285889,1.983246,1.503648,0.8062910000000001,-0.479598
0.052271000000000005,-2.8711330000000004,-1.446625,1.824173,1.424508,1.0469600000000001,-0.399665
0.052273,-2.869905,-1.366257,1.983246,1.503648,0.8866590000000001,-0.479598
0.052275,-2.872363,-1.526994,1.824967,1.345369,1.047396,-0.479598
0.052277000000000004,-2.950273,-1.446625,1.903313,1.503648,1.0469600000000001,-0.399665
0.052279000000000006,-2.869905,-1.366257,1.903313,1.503648,0.9665920000000001,-0.399665
0.052281,-2.950273,-1.446625,1.903313,1.503648,1.0469600000000001,-0.399665
0.052283,-3.0306420000000003,-1.526994,1.903313,1.503648,1.127329,-0.399665
0.052285000000000005,-2.950273,-1.446625,1.903313,1.503648,1.0469600000000001,-0.399665
0.052287,-2.950273,-1.446625,1.903313,1.503648,1.0469600000000001,-0.399665
0.052289,-2.868676,-1.285889,1.9824519999999999,1.582787,0.8862240000000001,-0.399665
0.052291000000000004,-2.8711330000000004,-1.446625,1.824173,1.424508,1.0469600000000001,-0.399665
0.052293000000000006,-2.789537,-1.285889,1.983246,1.503648,0.8062910000000001,-0.479598
0.052295,-2.784622,-0.964417,2.139937,1.820205,0.644685,-0.319732
0.052297,-2.869905,-1.366257,1.903313,1.503648,0.9665920000000001,-0.399665
0.052299000000000005,-2.869905,-1.366257,1.983246,1.503648,0.8866590000000001,-0.479598
0.052301,-2.869905,-1.366257,1.903313,1.503648,0.9665920000000001,-0.399665
0.052303,-2.950273,-1.446625,1.903313,1.503648,1.0469600000000001,-0.399665
0.052305000000000004,-2.869905,-1.366257,1.903313,1.503648,0.9665920000000001,-0.399665
0.052307000000000006,-2.788308,-1.205521,1.9824519999999999,1.582787,0.8058560000000001,-0.399665
0.052309,-2.869905,-1.366257,1.8233800000000002,1.503648,1.046525,-0.319732
0.052311,-2.869905,-1.366257,1.983246,1.503648,0.8866590000000001,-0.479598
0.052313000000000005,-2.952731,-1.607362,1.745034,1.345369,1.207697,-0.399665
0.052315,-2.869905,-1.366257,1.903313,1.503648,0.9665920000000001,-0.399665
0.052317,-2.869905,-1.366257,1.983246,1.503648,0.8866590000000001,-0.479598
0.052319000000000004,-2.869905,-1.366257,1.903313,1.503648,0.9665920000000001,-0.399665
0.052321000000000006,-2.7103970000000004,-1.285889,1.824173,1.424508,0.8862240000000001,-0.399665
0.052323,-2.869905,-1.366257,1.903313,1.503648,0.9665920000000001,-0.399665
0.052325,-2.872363,-1.526994,1.824967,1.345369,1.047396,-0.479598
0.052327000000000005,-2.950273,-1.446625,1.903313,1.503648,1.0469600000000001,-0.399665
0.052329,-2.7907650000000004,-1.366257,1.824173,1.424508,0.9665920000000001,-0.399665
0.052331,-2.8711330000000004,-1.446625,1.824173,1.424508,1.0469600000000001,-0.399665
0.052333000000000005,-3.0306420000000003,-1.526994,1.8233800000000002,1.503648,1.207262,-0.319732
0.052335,-2.950273,-1.446625,1.903313,1.503648,1.0469600000000001,-0.399665
0.052337,-2.950273,-1.446625,1.8233800000000002,1.503648,1.126893,-0.319732
0.052339000000000004,-2.789537,-1.285889,1.903313,1.503648,0.8862240000000001,-0.399665
0.052341000000000006,-2.951502,-1.526994,1.824173,1.424508,1.127329,-0.399665
0.052343,-2.8711330000000004,-1.446625,1.904106,1.424508,0.9670270000000001,-0.479598
0.052345,-2.78708,-1.125153,1.901726,1.661927,0.8853540000000001,-0.239799
0.052347000000000005,-2.8711330000000004,-1.446625,1.824173,1.424508,1.0469600000000001,-0.399665
0.052349,-2.8711330000000004,-1.446625,1.74424,1.424508,1.126893,-0.319732
0.052351,-2.869905,-1.366257,1.8233800000000002,1.503648,1.046525,-0.319732
0.052353000000000004,-2.950273,-1.446625,1.8233800000000002,1.503648,1.126893,-0.319732
0.052355000000000006,-2.869905,-1.366257,1.903313,1.503648,0.9665920000000001,-0.399665
0.052357,-2.868676,-1.285889,1.822586,1.582787,1.04609,-0.239799
0.052359,-2.8711330000000004,-1.446625,1.74424,1.424508,1.126893,-0.319732
0.052361000000000005,-2.950273,-1.446625,1.903313,1.503648,1.0469600000000001,-0.399665
0.052363,-2.951502,-1.526994,1.824173,1.424508,1.127329,-0.399665
0.052365,-2.8711330000000004,-1.446625,1.74424,1.424508,1.126893,-0.319732
0.052367000000000004,-2.950273,-1.446625,1.983246,1.503648,0.9670270000000001,-0.479598
0.052369000000000006,-2.869905,-1.366257,1.903313,1.503648,0.9665920000000001,-0.399665
0.052371,-2.869905,-1.366257,1.8233800000000002,1.503648,1.046525,-0.319732
0.052373,-2.950273,-1.446625,1.903313,1.503648,1.0469600000000001,-0.399665
0.052375000000000005,-2.951502,-1.526994,1.824173,1.424508,1.127329,-0.399665
0.052377,-2.951502,-1.526994,1.824173,1.424508,1.127329,-0.399665
0.052379,-2.950273,-1.446625,1.8233800000000002,1.503648,1.126893,-0.319732
0.052381000000000004,-2.951502,-1.526994,1.74424,1.424508,1.207262,-0.319732
0.052383000000000006,-3.03187,-1.607362,1.824173,1.424508,1.207697,-0.399665
0.052385,-2.950273,-1.446625,1.8233800000000002,1.503648,1.126893,-0.319732
0.052387,-2.950273,-1.446625,1.8233800000000002,1.503648,1.126893,-0.319732
0.052389000000000005,-2.8711330000000004,-1.446625,1.74424,1.424508,1.126893,-0.319732
0.052391,-2.869905,-1.366257,1.8233800000000002,1.503648,1.046525,-0.319732
0.052393,-2.8711330000000004,-1.446625,1.904106,1.424508,0.9670270000000001,-0.479598
0.052395000000000004,-2.7907650000000004,-1.366257,1.904106,1.424508,0.8866590000000001,-0.479598
0.052397,-2.950273,-1.446625,1.8233800000000002,1.503648,1.126893,-0.319732
0.052399,-2.8711330000000004,-1.446625,1.74424,1.424508,1.126893,-0.319732
0.052401,-2.869905,-1.366257,1.8233800000000002,1.503648,1.046525,-0.319732
0.052403000000000005,-2.869905,-1.366257,1.8233800000000002,1.503648,1.046525,-0.319732
0.052405,-2.950273,-1.446625,1.8233800000000002,1.503648,1.126893,-0.319732
0.052407,-2.9490439999999998,-1.366257,1.9025189999999998,1.582787,1.046525,-0.319732
0.052409000000000004,-2.950273,-1.446625,1.8233800000000002,1.503648,1.126893,-0.319732
0.052411,-2.950273,-1.446625,1.8233800000000002,1.503648,1.126893,-0.319732
0.052413,-3.0306420000000003,-1.526994,1.8233800000000002,1.503648,1.207262,-0.319732
0.052415,-2.950273,-1.446625,1.903313,1.503648,1.0469600000000001,-0.399665
0.052417000000000005,-2.8711330000000004,-1.446625,1.824173,1.424508,1.0469600000000001,-0.399665
0.052419,-2.950273,-1.446625,1.903313,1.503648,1.0469600000000001,-0.399665
0.052421,-2.869905,-1.366257,1.8233800000000002,1.503648,1.046525,-0.319732
0.052423000000000004,-2.950273,-1.446625,1.903313,1.503648,1.0469600000000001,-0.399665
0.052425,-2.8711330000000004,-1.446625,1.824173,1.424508,1.0469600000000001,-0.399665
0.052427,-2.791994,-1.446625,1.665101,1.345369,1.126893,-0.319732
0.052429,-2.952731,-1.607362,1.665101,1.345369,1.28763,-0.319732
0.052431000000000005,-2.951502,-1.526994,1.6643070000000002,1.424508,1.2871949999999999,-0.239799
0.052433,-2.872363,-1.526994,1.665101,1.345369,1.207262,-0.319732
0.052435,-2.951502,-1.526994,1.74424,1.424508,1.207262,-0.319732
0.052437000000000004,-2.951502,-1.526994,1.74424,1.424508,1.207262,-0.319732
0.052439,-2.951502,-1.526994,1.74424,1.424508,1.207262,-0.319732
0.052441,-2.869905,-1.366257,1.903313,1.503648,0.9665920000000001,-0.399665
0.052443000000000004,-2.8711330000000004,-1.446625,1.824173,1.424508,1.0469600000000001,-0.399665
0.052445000000000006,-2.950273,-1.446625,1.8233800000000002,1.503648,1.126893,-0.319732
0.052447,-2.951502,-1.526994,1.74424,1.424508,1.207262,-0.319732
0.052449,-2.8711330000000004,-1.446625,1.74424,1.424508,1.126893,-0.319732
0.052451000000000005,-2.7907650000000004,-1.366257,1.74424,1.424508,1.046525,-0.319732
0.052453,-2.8711330000000004,-1.446625,1.74424,1.424508,1.126893,-0.319732
0.052455,-2.8711330000000004,-1.446625,1.74424,1.424508,1.126893,-0.319732
0.052457000000000004,-2.872363,-1.526994,1.665101,1.345369,1.207262,-0.319732
0.052459000000000006,-2.950273,-1.446625,1.7434470000000002,1.503648,1.206826,-0.239799
0.052461,-2.950273,-1.446625,1.8233800000000002,1.503648,1.126893,-0.319732
0.052463,-2.8711330000000004,-1.446625,1.74424,1.424508,1.126893,-0.319732
0.052465000000000005,-2.8711330000000004,-1.446625,1.6643070000000002,1.424508,1.206826,-0.239799
0.052467,-2.951502,-1.526994,1.74424,1.424508,1.207262,-0.319732
0.052469,-2.950273,-1.446625,1.8233800000000002,1.503648,1.126893,-0.319732
0.052471000000000004,-2.789537,-1.285889,1.8233800000000002,1.503648,0.966157,-0.319732
0.052473000000000006,-2.950273,-1.446625,1.903313,1.503648,1.0469600000000001,-0.399665
0.052475,-2.869905,-1.366257,1.903313,1.503648,0.9665920000000001,-0.399665
0.052477,-2.951502,-1.526994,1.74424,1.424508,1.207262,-0.319732
0.052479000000000005,-3.1110100000000003,-1.607362,1.8233800000000002,1.503648,1.28763,-0.319732
0.052481,-2.8711330000000004,-1.446625,1.74424,1.424508,1.126893,-0.319732
0.052483,-2.951502,-1.526994,1.74424,1.424508,1.207262,-0.319732
0.052485000000000004,-2.951502,-1.526994,1.74424,1.424508,1.207262,-0.319732
0.052487000000000006,-2.950273,-1.446625,1.7434470000000002,1.503648,1.206826,-0.239799
0.052489,-2.951502,-1.526994,1.74424,1.424508,1.207262,-0.319732
0.052491,-2.950273,-1.446625,1.8233800000000002,1.503648,1.126893,-0.319732
0.052493000000000005,-2.950273,-1.446625,1.903313,1.503648,1.0469600000000001,-0.399665
0.052495,-3.03187,-1.607362,1.74424,1.424508,1.28763,-0.319732
0.052497,-2.951502,-1.526994,1.74424,1.424508,1.207262,-0.319732
0.052499000000000004,-2.8711330000000004,-1.446625,1.74424,1.424508,1.126893,-0.319732
0.052501000000000006,-2.872363,-1.526994,1.5851680000000001,1.345369,1.2871949999999999,-0.239799
0.052503,-2.951502,-1.526994,1.74424,1.424508,1.207262,-0.319732
0.052505,-2.952731,-1.607362,1.5851680000000001,1.345369,1.3675629999999999,-0.239799
0.052507000000000005,-3.1110100000000003,-1.607362,1.7434470000000002,1.503648,1.3675629999999999,-0.239799
0.052509,-2.951502,-1.526994,1.6643070000000002,1.424508,1.2871949999999999,-0.239799
0.052511,-3.0306420000000003,-1.526994,1.7434470000000002,1.503648,1.2871949999999999,-0.239799
0.052513000000000004,-2.950273,-1.446625,1.7434470000000002,1.503648,1.206826,-0.239799
0.052515000000000006,-2.8711330000000004,-1.446625,1.6643070000000002,1.424508,1.206826,-0.239799
0.052517,-2.791994,-1.446625,1.5851680000000001,1.345369,1.206826,-0.239799
0.052519,-2.8711330000000004,-1.446625,1.6643070000000002,1.424508,1.206826,-0.239799
0.052521000000000005,-2.7907650000000004,-1.366257,1.74424,1.424508,1.046525,-0.319732
0.052523,-2.8711330000000004,-1.446625,1.6643070000000002,1.424508,1.206826,-0.239799
0.052525,-2.950273,-1.446625,1.7434470000000002,1.503648,1.206826,-0.239799
0.052527000000000004,-2.8711330000000004,-1.446625,1.74424,1.424508,1.126893,-0.319732
0.052529000000000006,-2.951502,-1.526994,1.74424,1.424508,1.207262,-0.319732
0.052531,-3.0306420000000003,-1.526994,1.7434470000000002,1.503648,1.2871949999999999,-0.239799
0.052533,-2.951502,-1.526994,1.6643070000000002,1.424508,1.2871949999999999,-0.239799
0.052535000000000005,-2.951502,-1.526994,1.6643070000000002,1.424508,1.2871949999999999,-0.239799
0.052537,-2.951502,-1.526994,1.6643070000000002,1.424508,1.2871949999999999,-0.239799
0.052539,-2.872363,-1.526994,1.665101,1.345369,1.207262,-0.319732
0.052541000000000004,-2.950273,-1.446625,1.7434470000000002,1.503648,1.206826,-0.239799
0.052543000000000006,-2.8711330000000004,-1.446625,1.6643070000000002,1.424508,1.206826,-0.239799
0.052545,-2.95396,-1.68773,1.506029,1.26623,1.4479309999999999,-0.239799
0.052547,-2.951502,-1.526994,1.74424,1.424508,1.207262,-0.319732
0.052549000000000005,-2.951502,-1.526994,1.6643070000000002,1.424508,1.2871949999999999,-0.239799
0.052551,-2.951502,-1.526994,1.74424,1.424508,1.207262,-0.319732
0.052553,-2.951502,-1.526994,1.6643070000000002,1.424508,1.2871949999999999,-0.239799
0.052555000000000004,-2.952731,-1.607362,1.665101,1.345369,1.28763,-0.319732
0.052557,-3.034328,-1.768098,1.506029,1.26623,1.5282989999999999,-0.239799
0.052559,-2.951502,-1.526994,1.5843740000000002,1.424508,1.367128,-0.159866
0.052561000000000004,-2.951502,-1.526994,1.74424,1.424508,1.207262,-0.319732
0.052563000000000006,-2.8711330000000004,-1.446625,1.74424,1.424508,1.126893,-0.319732
0.052565,-2.950273,-1.446625,1.7434470000000002,1.503648,1.206826,-0.239799
0.052567,-2.791994,-1.446625,1.665101,1.345369,1.126893,-0.319732
0.052569000000000005,-2.951502,-1.526994,1.6643070000000002,1.424508,1.2871949999999999,-0.239799
0.052571,-2.869905,-1.366257,1.7434470000000002,1.503648,1.126458,-0.239799
0.052573,-2.8711330000000004,-1.446625,1.6643070000000002,1.424508,1.206826,-0.239799
0.052575000000000004,-2.869905,-1.366257,1.5835810000000001,1.503648,1.286324,-0.079933
0.052577000000000006,-2.951502,-1.526994,1.6643070000000002,1.424508,1.2871949999999999,-0.239799
0.052579,-2.9490439999999998,-1.366257,1.742653,1.582787,1.206391,-0.159866
0.052581,-2.791994,-1.446625,1.5851680000000001,1.345369,1.206826,-0.239799
0.052583000000000005,-2.8711330000000004,-1.446625,1.6643070000000002,1.424508,1.206826,-0.239799
0.052585,-2.951502,-1.526994,1.5843740000000002,1.424508,1.367128,-0.159866
0.052587,-2.951502,-1.526994,1.5843740000000002,1.424508,1.367128,-0.159866
0.052589000000000004,-2.952731,-1.607362,1.5851680000000001,1.345369,1.3675629999999999,-0.239799
0.052591000000000006,-2.951502,-1.526994,1.74424,1.424508,1.207262,-0.319732
0.052593,-2.8711330000000004,-1.446625,1.6643070000000002,1.424508,1.206826,-0.239799
0.052595,-2.7944519999999997,-1.607362,1.506822,1.18709,1.28763,-0.319732
0.052597000000000005,-3.03187,-1.607362,1.74424,1.424508,1.28763,-0.319732
0.052599,-2.951502,-1.526994,1.74424,1.424508,1.207262,-0.319732
0.052601,-3.03187,-1.607362,1.6643070000000002,1.424508,1.3675629999999999,-0.239799
0.052603000000000004,-2.872363,-1.526994,1.5851680000000001,1.345369,1.2871949999999999,-0.239799
0.052605000000000006,-2.872363,-1.526994,1.5851680000000001,1.345369,1.2871949999999999,-0.239799
0.052607,-3.033099,-1.68773,1.5851680000000001,1.345369,1.4479309999999999,-0.239799
0.052609,-3.03187,-1.607362,1.5843740000000002,1.424508,1.447496,-0.159866
0.052611000000000005,-2.951502,-1.526994,1.6643070000000002,1.424508,1.2871949999999999,-0.239799
0.052613,-2.869905,-1.366257,1.7434470000000002,1.503648,1.126458,-0.239799
0.052615,-2.951502,-1.526994,1.6643070000000002,1.424508,1.2871949999999999,-0.239799
0.052617000000000004,-2.8711330000000004,-1.446625,1.5843740000000002,1.424508,1.286759,-0.159866
0.052619,-2.951502,-1.526994,1.6643070000000002,1.424508,1.2871949999999999,-0.239799
0.052621,-2.7907650000000004,-1.366257,1.6643070000000002,1.424508,1.126458,-0.239799
0.052623,-2.8711330000000004,-1.446625,1.5843740000000002,1.424508,1.286759,-0.159866
0.052625000000000005,-2.7907650000000004,-1.366257,1.6643070000000002,1.424508,1.126458,-0.239799
0.052627,-2.872363,-1.526994,1.505235,1.345369,1.367128,-0.159866
0.052629,-2.9490439999999998,-1.366257,1.742653,1.582787,1.206391,-0.159866
0.052631000000000004,-2.872363,-1.526994,1.5851680000000001,1.345369,1.2871949999999999,-0.239799
0.052633,-2.951502,-1.526994,1.5843740000000002,1.424508,1.367128,-0.159866
0.052635,-2.872363,-1.526994,1.5851680000000001,1.345369,1.2871949999999999,-0.239799
0.052637,-2.951502,-1.526994,1.5843740000000002,1.424508,1.367128,-0.159866
0.052639000000000005,-2.952731,-1.607362,1.5851680000000001,1.345369,1.3675629999999999,-0.239799
0.052641,-2.952731,-1.607362,1.5851680000000001,1.345369,1.3675629999999999,-0.239799
0.052643,-2.951502,-1.526994,1.6643070000000002,1.424508,1.2871949999999999,-0.239799
0.052645000000000004,-2.952731,-1.607362,1.5851680000000001,1.345369,1.3675629999999999,-0.239799
0.052647,-2.951502,-1.526994,1.6643070000000002,1.424508,1.2871949999999999,-0.239799
0.052649,-2.872363,-1.526994,1.5851680000000001,1.345369,1.2871949999999999,-0.239799
0.052651,-2.873592,-1.607362,1.506029,1.26623,1.3675629999999999,-0.239799
0.052653000000000005,-2.872363,-1.526994,1.505235,1.345369,1.367128,-0.159866
0.052655,-3.03187,-1.607362,1.5044410000000001,1.424508,1.527429,-0.079933
0.052657,-2.952731,-1.607362,1.5851680000000001,1.345369,1.3675629999999999,-0.239799
0.052659000000000004,-2.952731,-1.607362,1.425302,1.345369,1.527429,-0.079933
0.052661,-3.03187,-1.607362,1.5843740000000002,1.424508,1.447496,-0.159866
0.052663,-2.950273,-1.446625,1.5835810000000001,1.503648,1.366692,-0.079933
0.052665000000000003,-2.872363,-1.526994,1.505235,1.345369,1.367128,-0.159866
0.052667000000000005,-2.8711330000000004,-1.446625,1.6643070000000002,1.424508,1.206826,-0.239799
0.052669,-2.872363,-1.526994,1.5851680000000001,1.345369,1.2871949999999999,-0.239799
0.052671,-2.7907650000000004,-1.366257,1.6643070000000002,1.424508,1.126458,-0.239799
0.052673000000000005,-2.951502,-1.526994,1.5843740000000002,1.424508,1.367128,-0.159866
0.052675,-2.7907650000000004,-1.366257,1.5843740000000002,1.424508,1.206391,-0.159866
0.052677,-2.872363,-1.526994,1.505235,1.345369,1.367128,-0.159866
0.052679000000000004,-2.951502,-1.526994,1.5843740000000002,1.424508,1.367128,-0.159866
0.052681000000000006,-2.872363,-1.526994,1.5851680000000001,1.345369,1.2871949999999999,-0.239799
0.052683,-2.8711330000000004,-1.446625,1.5843740000000002,1.424508,1.286759,-0.159866
0.052685,-2.951502,-1.526994,1.5843740000000002,1.424508,1.367128,-0.159866
0.052687000000000005,-2.951502,-1.526994,1.5843740000000002,1.424508,1.367128,-0.159866
0.052689,-2.872363,-1.526994,1.505235,1.345369,1.367128,-0.159866
0.052691,-3.03187,-1.607362,1.5843740000000002,1.424508,1.447496,-0.159866
0.052693000000000004,-2.951502,-1.526994,1.6643070000000002,1.424508,1.2871949999999999,-0.239799
0.052695000000000006,-3.034328,-1.768098,1.506029,1.26623,1.5282989999999999,-0.239799
0.052697,-2.952731,-1.607362,1.5851680000000001,1.345369,1.3675629999999999,-0.239799
0.052699,-2.793224,-1.526994,1.426096,1.26623,1.367128,-0.159866
0.052701000000000005,-3.033099,-1.68773,1.505235,1.345369,1.5278639999999999,-0.159866
0.052703,-2.872363,-1.526994,1.505235,1.345369,1.367128,-0.159866
0.052705,-2.872363,-1.526994,1.505235,1.345369,1.367128,-0.159866
0.052707000000000004,-3.03187,-1.607362,1.5843740000000002,1.424508,1.447496,-0.159866
0.052709000000000006,-2.952731,-1.607362,1.505235,1.345369,1.447496,-0.159866
0.052711,-2.872363,-1.526994,1.505235,1.345369,1.367128,-0.159866
0.052713,-2.8711330000000004,-1.446625,1.5843740000000002,1.424508,1.286759,-0.159866
0.052715000000000005,-3.03187,-1.607362,1.5843740000000002,1.424508,1.447496,-0.159866
0.052717,-2.951502,-1.526994,1.5843740000000002,1.424508,1.367128,-0.159866
0.052719,-2.951502,-1.526994,1.5843740000000002,1.424508,1.367128,-0.159866
0.052721000000000004,-2.8711330000000004,-1.446625,1.6643070000000002,1.424508,1.206826,-0.239799
0.052723000000000006,-2.872363,-1.526994,1.505235,1.345369,1.367128,-0.159866
0.052725,-2.869905,-1.366257,1.5835810000000001,1.503648,1.286324,-0.079933
0.052727,-2.952731,-1.607362,1.505235,1.345369,1.447496,-0.159866
0.052729000000000005,-2.952731,-1.607362,1.505235,1.345369,1.447496,-0.159866
0.052731,-2.873592,-1.607362,1.346163,1.26623,1.527429,-0.079933
0.052733,-2.951502,-1.526994,1.424508,1.424508,1.526994,0.0
0.052735000000000004,-2.951502,-1.526994,1.5843740000000002,1.424508,1.367128,-0.159866
0.052737000000000006,-2.951502,-1.526994,1.5044410000000001,1.424508,1.447061,-0.079933
0.052739,-2.872363,-1.526994,1.425302,1.345369,1.447061,-0.079933
0.052741,-2.7944519999999997,-1.607362,1.346956,1.18709,1.447496,-0.159866
0.052743000000000005,-2.793224,-1.526994,1.426096,1.26623,1.367128,-0.159866
0.052745,-2.9551879999999997,-1.768098,1.426889,1.18709,1.5282989999999999,-0.239799
0.052747,-2.872363,-1.526994,1.505235,1.345369,1.367128,-0.159866
0.052749000000000004,-2.791994,-1.446625,1.425302,1.345369,1.366692,-0.079933
0.052751000000000006,-2.873592,-1.607362,1.426096,1.26623,1.447496,-0.159866
0.052753,-2.952731,-1.607362,1.425302,1.345369,1.527429,-0.079933
0.052755,-2.952731,-1.607362,1.425302,1.345369,1.527429,-0.079933
0.052757000000000005,-3.03187,-1.607362,1.5044410000000001,1.424508,1.527429,-0.079933
0.052759,-2.952731,-1.607362,1.425302,1.345369,1.527429,-0.079933
0.052761,-2.872363,-1.526994,1.425302,1.345369,1.447061,-0.079933
0.052763000000000004,-2.952731,-1.607362,1.425302,1.345369,1.527429,-0.079933
0.052765000000000006,-2.952731,-1.607362,1.425302,1.345369,1.527429,-0.079933
0.052767,-2.872363,-1.526994,1.505235,1.345369,1.367128,-0.159866
0.052769,-2.791994,-1.446625,1.505235,1.345369,1.286759,-0.159866
0.052771000000000005,-2.7128550000000002,-1.446625,1.426096,1.26623,1.286759,-0.159866
0.052773,-2.872363,-1.526994,1.505235,1.345369,1.367128,-0.159866
0.052775,-2.7907650000000004,-1.366257,1.5843740000000002,1.424508,1.206391,-0.159866
0.052777000000000004,-2.872363,-1.526994,1.425302,1.345369,1.447061,-0.079933
0.052779,-3.034328,-1.768098,1.346163,1.26623,1.688165,-0.079933
0.052781,-2.873592,-1.607362,1.426096,1.26623,1.447496,-0.159866
0.052783000000000004,-2.951502,-1.526994,1.424508,1.424508,1.526994,0.0
0.052785000000000006,-2.872363,-1.526994,1.505235,1.345369,1.367128,-0.159866
0.052787,-3.03187,-1.607362,1.5044410000000001,1.424508,1.527429,-0.079933
0.052789,-3.03187,-1.607362,1.5044410000000001,1.424508,1.527429,-0.079933
0.052791000000000005,-2.7103970000000004,-1.285889,1.5843740000000002,1.424508,1.126023,-0.159866
0.052793,-2.793224,-1.526994,1.426096,1.26623,1.367128,-0.159866
0.052795,-3.034328,-1.768098,1.426096,1.26623,1.6082319999999999,-0.159866
0.052797000000000004,-2.791994,-1.446625,1.505235,1.345369,1.286759,-0.159866
0.052799000000000006,-2.872363,-1.526994,1.505235,1.345369,1.367128,-0.159866
0.052801,-2.95396,-1.68773,1.426096,1.26623,1.5278639999999999,-0.159866
0.052803,-2.873592,-1.607362,1.346163,1.26623,1.527429,-0.079933
0.052805000000000005,-2.952731,-1.607362,1.345369,1.345369,1.607362,0.0
0.052807,-2.952731,-1.607362,1.425302,1.345369,1.527429,-0.079933
0.052809,-2.95396,-1.68773,1.26623,1.26623,1.68773,0.0
0.052811000000000004,-2.952731,-1.607362,1.425302,1.345369,1.527429,-0.079933
0.052813000000000006,-2.952731,-1.607362,1.425302,1.345369,1.527429,-0.079933
0.052815,-2.952731,-1.607362,1.425302,1.345369,1.527429,-0.079933
0.052817,-2.95396,-1.68773,1.426096,1.26623,1.5278639999999999,-0.159866
0.052819000000000005,-2.951502,-1.526994,1.5843740000000002,1.424508,1.367128,-0.159866
0.052821,-2.873592,-1.607362,1.426096,1.26623,1.447496,-0.159866
0.052823,-2.793224,-1.526994,1.346163,1.26623,1.447061,-0.079933
0.052825000000000004,-2.872363,-1.526994,1.425302,1.345369,1.447061,-0.079933
0.052827000000000006,-2.872363,-1.526994,1.505235,1.345369,1.367128,-0.159866
0.052829,-2.95396,-1.68773,1.426096,1.26623,1.5278639999999999,-0.159866
0.052831,-2.952731,-1.607362,1.425302,1.345369,1.527429,-0.079933
0.052833000000000005,-2.951502,-1.526994,1.424508,1.424508,1.526994,0.0
0.052835,-2.952731,-1.607362,1.425302,1.345369,1.527429,-0.079933
0.052837,-2.952731,-1.607362,1.425302,1.345369,1.527429,-0.079933
0.052839000000000004,-2.872363,-1.526994,1.345369,1.345369,1.526994,0.0
0.052841000000000006,-2.950273,-1.446625,1.503648,1.503648,1.446625,0.0
0.052843,-2.793224,-1.526994,1.346163,1.26623,1.447061,-0.079933
0.052845,-2.793224,-1.526994,1.346163,1.26623,1.447061,-0.079933
0.052847000000000005,-2.872363,-1.526994,1.345369,1.345369,1.526994,0.0
0.052849,-2.873592,-1.607362,1.346163,1.26623,1.527429,-0.079933
0.052851,-2.873592,-1.607362,1.346163,1.26623,1.527429,-0.079933
0.052853000000000004,-2.873592,-1.607362,1.346163,1.26623,1.527429,-0.079933
0.052855,-2.873592,-1.607362,1.346163,1.26623,1.527429,-0.079933
0.052857,-2.873592,-1.607362,1.26623,1.26623,1.607362,0.0
0.052859,-2.952731,-1.607362,1.425302,1.345369,1.527429,-0.079933
0.052861000000000005,-2.952731,-1.607362,1.425302,1.345369,1.527429,-0.079933
